distribution,num_days,num_samples,alpha,preparing_data_time,creating_constraints_time,solving_time,total_cost,objective_0,objective_1,training_acc,training_f1,normal_365_days_10000_samples_2_acc,normal_365_days_10000_samples_2_f1,normal_365_days_100000_samples_2_acc,normal_365_days_100000_samples_2_f1,normal_120_days_10000_samples_2_acc,normal_120_days_10000_samples_2_f1,normal_365_days_10000_samples_1_acc,normal_365_days_10000_samples_1_f1,normal_120_days_100000_samples_1_acc,normal_120_days_100000_samples_1_f1,normal_120_days_10000_samples_0_acc,normal_120_days_10000_samples_0_f1,normal_120_days_100000_samples_2_acc,normal_120_days_100000_samples_2_f1,normal_365_days_100000_samples_0_acc,normal_365_days_100000_samples_0_f1,normal_365_days_10000_samples_0_acc,normal_365_days_10000_samples_0_f1,normal_365_days_100000_samples_1_acc,normal_365_days_100000_samples_1_f1,normal_120_days_100000_samples_0_acc,normal_120_days_100000_samples_0_f1,normal_120_days_10000_samples_1_acc,normal_120_days_10000_samples_1_f1,uniform_365_days_100000_samples_1_acc,uniform_365_days_100000_samples_1_f1,uniform_120_days_10000_samples_1_acc,uniform_120_days_10000_samples_1_f1,uniform_365_days_10000_samples_0_acc,uniform_365_days_10000_samples_0_f1,uniform_120_days_10000_samples_2_acc,uniform_120_days_10000_samples_2_f1,uniform_365_days_10000_samples_2_acc,uniform_365_days_10000_samples_2_f1,uniform_365_days_100000_samples_2_acc,uniform_365_days_100000_samples_2_f1,uniform_120_days_100000_samples_1_acc,uniform_120_days_100000_samples_1_f1,uniform_365_days_10000_samples_1_acc,uniform_365_days_10000_samples_1_f1,uniform_365_days_100000_samples_0_acc,uniform_365_days_100000_samples_0_f1,uniform_120_days_10000_samples_0_acc,uniform_120_days_10000_samples_0_f1,uniform_120_days_100000_samples_2_acc,uniform_120_days_100000_samples_2_f1,uniform_120_days_100000_samples_0_acc,uniform_120_days_100000_samples_0_f1,logistic_120_days_100000_samples_2_acc,logistic_120_days_100000_samples_2_f1,logistic_120_days_10000_samples_0_acc,logistic_120_days_10000_samples_0_f1,logistic_365_days_10000_samples_1_acc,logistic_365_days_10000_samples_1_f1,logistic_120_days_100000_samples_1_acc,logistic_120_days_100000_samples_1_f1,logistic_365_days_100000_samples_0_acc,logistic_365_days_100000_samples_0_f1,logistic_365_days_100000_samples_2_acc,logistic_365_days_100000_samples_2_f1,logistic_120_days_100000_samples_0_acc,logistic_120_days_100000_samples_0_f1,logistic_365_days_10000_samples_0_acc,logistic_365_days_10000_samples_0_f1,logistic_365_days_10000_samples_2_acc,logistic_365_days_10000_samples_2_f1,logistic_365_days_100000_samples_1_acc,logistic_365_days_100000_samples_1_f1,logistic_120_days_10000_samples_2_acc,logistic_120_days_10000_samples_2_f1,logistic_120_days_10000_samples_1_acc,logistic_120_days_10000_samples_1_f1
uniform,30,100000,0.3,23.640385512,4.454973049000003,585.7982129409997,0.1697865136806513,0.0057380493117941,0.5793438273296907,1.0,1.0,0.7465564738292011,0.0799999999999999,0.7410468319559229,0.06,0.7372881355932204,0.0606060606060606,0.6776859504132231,0.1203007518796992,0.7288135593220338,0.0,0.6186440677966102,0.0,0.7372881355932204,0.1621621621621622,0.743801652892562,0.0412371134020618,0.721763085399449,0.073394495412844,0.7107438016528925,0.054054054054054,0.711864406779661,0.0,0.6271186440677966,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,0.9915254237288136,0.9824561403508772,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7627118644067796,0.0666666666666666,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,100000,0.35,23.640385512,4.454973049000003,587.9728072190001,0.1990772907796595,0.0061930786578261,0.5802936911635616,1.0,1.0,0.7465564738292011,0.0799999999999999,0.7410468319559229,0.06,0.7372881355932204,0.0606060606060606,0.6776859504132231,0.1203007518796992,0.7288135593220338,0.0,0.6186440677966102,0.0,0.7372881355932204,0.1621621621621622,0.743801652892562,0.0412371134020618,0.721763085399449,0.073394495412844,0.7107438016528925,0.054054054054054,0.711864406779661,0.0,0.6271186440677966,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,0.9915254237288136,0.9824561403508772,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7627118644067796,0.0666666666666666,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,100000,0.4,23.640385512,4.454973049000003,591.0101294650003,0.2284016292707289,0.0061930786578261,0.5802936911635616,1.0,1.0,0.7465564738292011,0.0799999999999999,0.7410468319559229,0.06,0.7372881355932204,0.0606060606060606,0.6776859504132231,0.1203007518796992,0.7288135593220338,0.0,0.6186440677966102,0.0,0.7372881355932204,0.1621621621621622,0.743801652892562,0.0412371134020618,0.721763085399449,0.073394495412844,0.7107438016528925,0.054054054054054,0.711864406779661,0.0,0.6271186440677966,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,0.9915254237288136,0.9824561403508772,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7627118644067796,0.0666666666666666,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,100000,0.45,23.640385512,4.454973049000003,599.4458238480001,0.2577259677617983,0.0061930786578261,0.5802936911635616,1.0,1.0,0.7465564738292011,0.0799999999999999,0.7410468319559229,0.06,0.7372881355932204,0.0606060606060606,0.6776859504132231,0.1203007518796992,0.7288135593220338,0.0,0.6186440677966102,0.0,0.7372881355932204,0.1621621621621622,0.743801652892562,0.0412371134020618,0.721763085399449,0.073394495412844,0.7107438016528925,0.054054054054054,0.711864406779661,0.0,0.6271186440677966,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,0.9915254237288136,0.9824561403508772,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7627118644067796,0.0666666666666666,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,100000,0.5,23.640385512,4.454973049000003,594.1645188339999,0.2870503062528676,0.0061930786578261,0.5802936911635616,1.0,1.0,0.7465564738292011,0.0799999999999999,0.7410468319559229,0.06,0.7372881355932204,0.0606060606060606,0.6776859504132231,0.1203007518796992,0.7288135593220338,0.0,0.6186440677966102,0.0,0.7372881355932204,0.1621621621621622,0.743801652892562,0.0412371134020618,0.721763085399449,0.073394495412844,0.7107438016528925,0.054054054054054,0.711864406779661,0.0,0.6271186440677966,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,0.9915254237288136,0.9824561403508772,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7627118644067796,0.0666666666666666,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,100000,0.55,23.640385512,4.454973049000003,593.8148457320003,0.316374644743937,0.0061930786578261,0.5802936911635616,1.0,1.0,0.7465564738292011,0.0799999999999999,0.7410468319559229,0.06,0.7372881355932204,0.0606060606060606,0.6776859504132231,0.1203007518796992,0.7288135593220338,0.0,0.6186440677966102,0.0,0.7372881355932204,0.1621621621621622,0.743801652892562,0.0412371134020618,0.721763085399449,0.073394495412844,0.7107438016528925,0.054054054054054,0.711864406779661,0.0,0.6271186440677966,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,0.9915254237288136,0.9824561403508772,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7627118644067796,0.0666666666666666,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,100000,0.6000000000000001,23.640385512,4.454973049000003,591.9412635660001,0.3456989832350066,0.0061930786578261,0.5802936911635616,1.0,1.0,0.7465564738292011,0.0799999999999999,0.7410468319559229,0.06,0.7372881355932204,0.0606060606060606,0.6776859504132231,0.1203007518796992,0.7288135593220338,0.0,0.6186440677966102,0.0,0.7372881355932204,0.1621621621621622,0.743801652892562,0.0412371134020618,0.721763085399449,0.073394495412844,0.7107438016528925,0.054054054054054,0.711864406779661,0.0,0.6271186440677966,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,0.9915254237288136,0.9824561403508772,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7627118644067796,0.0666666666666666,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,100000,0.65,23.640385512,4.454973049000003,587.324298693,0.3750233217260759,0.0061930786578261,0.5802936911635616,1.0,1.0,0.7465564738292011,0.0799999999999999,0.7410468319559229,0.06,0.7372881355932204,0.0606060606060606,0.6776859504132231,0.1203007518796992,0.7288135593220338,0.0,0.6186440677966102,0.0,0.7372881355932204,0.1621621621621622,0.743801652892562,0.0412371134020618,0.721763085399449,0.073394495412844,0.7107438016528925,0.054054054054054,0.711864406779661,0.0,0.6271186440677966,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,0.9915254237288136,0.9824561403508772,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7627118644067796,0.0666666666666666,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,100000,0.7000000000000001,23.640385512,4.454973049000003,598.8717883690006,0.4043476602171452,0.0061930786578261,0.5802936911635616,1.0,1.0,0.7465564738292011,0.0799999999999999,0.7410468319559229,0.06,0.7372881355932204,0.0606060606060606,0.6776859504132231,0.1203007518796992,0.7288135593220338,0.0,0.6186440677966102,0.0,0.7372881355932204,0.1621621621621622,0.743801652892562,0.0412371134020618,0.721763085399449,0.073394495412844,0.7107438016528925,0.054054054054054,0.711864406779661,0.0,0.6271186440677966,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,0.9915254237288136,0.9824561403508772,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7627118644067796,0.0666666666666666,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,100000,0.75,23.640385512,4.454973049000003,617.8283770910002,0.4336719987082146,0.0061930786578261,0.5802936911635616,1.0,1.0,0.7465564738292011,0.0799999999999999,0.7410468319559229,0.06,0.7372881355932204,0.0606060606060606,0.6776859504132231,0.1203007518796992,0.7288135593220338,0.0,0.6186440677966102,0.0,0.7372881355932204,0.1621621621621622,0.743801652892562,0.0412371134020618,0.721763085399449,0.073394495412844,0.7107438016528925,0.054054054054054,0.711864406779661,0.0,0.6271186440677966,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,0.9915254237288136,0.9824561403508772,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7627118644067796,0.0666666666666666,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,100000,0.8,23.640385512,4.454973049000003,580.9929773679996,0.462996337199284,0.0061930786578261,0.5802936911635616,1.0,1.0,0.7465564738292011,0.0799999999999999,0.7410468319559229,0.06,0.7372881355932204,0.0606060606060606,0.6776859504132231,0.1203007518796992,0.7288135593220338,0.0,0.6186440677966102,0.0,0.7372881355932204,0.1621621621621622,0.743801652892562,0.0412371134020618,0.721763085399449,0.073394495412844,0.7107438016528925,0.054054054054054,0.711864406779661,0.0,0.6271186440677966,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,0.9915254237288136,0.9824561403508772,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7627118644067796,0.0666666666666666,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,100000,0.8500000000000001,23.640385512,4.454973049000003,585.0507293430001,0.4923206756903535,0.0061930786578261,0.5802936911635616,1.0,1.0,0.7465564738292011,0.0799999999999999,0.7410468319559229,0.06,0.7372881355932204,0.0606060606060606,0.6776859504132231,0.1203007518796992,0.7288135593220338,0.0,0.6186440677966102,0.0,0.7372881355932204,0.1621621621621622,0.743801652892562,0.0412371134020618,0.721763085399449,0.073394495412844,0.7107438016528925,0.054054054054054,0.711864406779661,0.0,0.6271186440677966,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,0.9915254237288136,0.9824561403508772,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7627118644067796,0.0666666666666666,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,100000,0.9,23.640385512,4.454973049000003,576.0961734459997,0.5216450141814228,0.0061930786578261,0.5802936911635616,1.0,1.0,0.7465564738292011,0.0799999999999999,0.7410468319559229,0.06,0.7372881355932204,0.0606060606060606,0.6776859504132231,0.1203007518796992,0.7288135593220338,0.0,0.6186440677966102,0.0,0.7372881355932204,0.1621621621621622,0.743801652892562,0.0412371134020618,0.721763085399449,0.073394495412844,0.7107438016528925,0.054054054054054,0.711864406779661,0.0,0.6271186440677966,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,0.9915254237288136,0.9824561403508772,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7627118644067796,0.0666666666666666,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,100000,0.95,23.640385512,4.454973049000003,583.775942717999,0.5509693526724923,0.0061930786578261,0.5802936911635616,1.0,1.0,0.7465564738292011,0.0799999999999999,0.7410468319559229,0.06,0.7372881355932204,0.0606060606060606,0.6776859504132231,0.1203007518796992,0.7288135593220338,0.0,0.6186440677966102,0.0,0.7372881355932204,0.1621621621621622,0.743801652892562,0.0412371134020618,0.721763085399449,0.073394495412844,0.7107438016528925,0.054054054054054,0.711864406779661,0.0,0.6271186440677966,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,0.9915254237288136,0.9824561403508772,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7627118644067796,0.0666666666666666,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,100000,1.0,23.640385512,4.454973049000003,601.2329271130002,0.5802936911635614,0.0061930786578261,0.5802936911635616,1.0,1.0,0.7465564738292011,0.0799999999999999,0.7410468319559229,0.06,0.7372881355932204,0.0606060606060606,0.6776859504132231,0.1203007518796992,0.7288135593220338,0.0,0.6186440677966102,0.0,0.7372881355932204,0.1621621621621622,0.743801652892562,0.0412371134020618,0.721763085399449,0.073394495412844,0.7107438016528925,0.054054054054054,0.711864406779661,0.0,0.6271186440677966,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,0.9915254237288136,0.9824561403508772,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7627118644067796,0.0666666666666666,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,300000,0.0,24.293956368,4.480412047999998,557.2620583800001,0.0,0.0,0.0,0.6785714285714286,0.0,0.7355371900826446,0.0,0.7327823691460055,0.0,0.7288135593220338,0.0,0.6556473829201102,0.0,0.7288135593220338,0.0,0.6186440677966102,0.0,0.711864406779661,0.0,0.7382920110192838,0.0,0.7107438016528925,0.0,0.7024793388429752,0.0,0.711864406779661,0.0,0.6016949152542372,0.0,0.6666666666666666,0.0,0.7711864406779662,0.0,0.6473829201101928,0.0,0.7033898305084746,0.0,0.71900826446281,0.0,0.7134986225895317,0.0,0.7288135593220338,0.0,0.6694214876033058,0.0,0.7079889807162535,0.0,0.7627118644067796,0.0,0.652542372881356,0.0,0.7372881355932204,0.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7542372881355932,0.0,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,300000,0.05,24.293956368,4.480412047999998,558.9183594550001,0.0182252488674704,0.0061368140606436,0.4811044445016376,1.0,1.0,0.7382920110192838,0.0206185567010309,0.7327823691460055,0.0,0.7288135593220338,0.0,0.6556473829201102,0.0,0.7288135593220338,0.0,0.6186440677966102,0.0,0.711864406779661,0.0,0.7410468319559229,0.0208333333333333,0.7107438016528925,0.0,0.7024793388429752,0.0,0.711864406779661,0.0,0.6186440677966102,0.0816326530612244,1.0,1.0,1.0,1.0,0.9972451790633609,0.9961089494163424,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,0.9915254237288136,0.9824561403508772,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7542372881355932,0.0,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,300000,0.1,24.293956368,4.480412047999998,582.435412177,0.042711491266426,0.0065548562068669,0.4861086185260627,1.0,1.0,0.7382920110192838,0.0206185567010309,0.7327823691460055,0.0,0.7288135593220338,0.0,0.6556473829201102,0.0,0.7288135593220338,0.0,0.6186440677966102,0.0,0.711864406779661,0.0,0.7410468319559229,0.0208333333333333,0.7107438016528925,0.0,0.7024793388429752,0.0,0.711864406779661,0.0,0.6186440677966102,0.0816326530612244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,0.9915254237288136,0.9824561403508772,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7542372881355932,0.0,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,300000,0.15,24.293956368,4.480412047999998,584.6660750840001,0.0673742065602773,0.0067364108268442,0.4873343717539659,1.0,1.0,0.7382920110192838,0.0206185567010309,0.7327823691460055,0.0,0.7288135593220338,0.0,0.6556473829201102,0.0,0.7288135593220338,0.0,0.6186440677966102,0.0,0.711864406779661,0.0,0.7410468319559229,0.0208333333333333,0.7107438016528925,0.0,0.7024793388429752,0.0,0.711864406779661,0.0,0.6186440677966102,0.0816326530612244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,1.0,1.0,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7542372881355932,0.0,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,300000,0.2,24.293956368,4.480412047999998,594.6579345200003,0.0920777456893178,0.0067364108268442,0.4873343717539659,1.0,1.0,0.7382920110192838,0.0206185567010309,0.7327823691460055,0.0,0.7288135593220338,0.0,0.6556473829201102,0.0,0.7288135593220338,0.0,0.6186440677966102,0.0,0.711864406779661,0.0,0.7410468319559229,0.0208333333333333,0.7107438016528925,0.0,0.7024793388429752,0.0,0.711864406779661,0.0,0.6186440677966102,0.0816326530612244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,1.0,1.0,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7542372881355932,0.0,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,300000,0.25,24.293956368,4.480412047999998,576.5152055550002,0.1168835490109093,0.0071120915558626,0.488870470711225,1.0,1.0,0.7382920110192838,0.0206185567010309,0.7327823691460055,0.0,0.7288135593220338,0.0,0.6556473829201102,0.0,0.7288135593220338,0.0,0.6186440677966102,0.0,0.711864406779661,0.0,0.7410468319559229,0.0208333333333333,0.7107438016528925,0.0,0.7024793388429752,0.0,0.711864406779661,0.0,0.6186440677966102,0.0816326530612244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,1.0,1.0,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7542372881355932,0.0,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,300000,0.3,24.293956368,4.480412047999998,575.7843997209998,0.1416826771242637,0.0071120915558626,0.488870470711225,1.0,1.0,0.7382920110192838,0.0206185567010309,0.7327823691460055,0.0,0.7288135593220338,0.0,0.6556473829201102,0.0,0.7288135593220338,0.0,0.6186440677966102,0.0,0.711864406779661,0.0,0.7410468319559229,0.0208333333333333,0.7107438016528925,0.0,0.7024793388429752,0.0,0.711864406779661,0.0,0.6186440677966102,0.0816326530612244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,1.0,1.0,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7542372881355932,0.0,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
uniform,30,300000,0.35,24.293956368,4.480412047999998,583.0166061989994,0.166481805237618,0.0071120915558626,0.488870470711225,1.0,1.0,0.7382920110192838,0.0206185567010309,0.7327823691460055,0.0,0.7288135593220338,0.0,0.6556473829201102,0.0,0.7288135593220338,0.0,0.6186440677966102,0.0,0.711864406779661,0.0,0.7410468319559229,0.0208333333333333,0.7107438016528925,0.0,0.7024793388429752,0.0,0.711864406779661,0.0,0.6186440677966102,0.0816326530612244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972451790633609,0.9952153110047848,1.0,1.0,1.0,1.0,0.9972451790633609,0.9953051643192488,1.0,1.0,1.0,1.0,1.0,1.0,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7542372881355932,0.0,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
